The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Test 5, 1000 atoms
#                 NumberAtoms                 AtomicMass                     MDType
                         1000                          1                          0
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                       10.436                     10.436                     10.436
#               NumberMDSteps                InitialTime                   TimeStep
                         1500                         10                      0.005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                            0                     120.27                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            3                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                            1                          1                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

Sample input file
 The initial temperature is: 138.346


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            760         13.795        -3596.4        1750.32       -5346.72       -5671.58        4.35333              1
            761           13.8       -3596.45        1743.51       -5339.97       -5723.18         4.3796              1
            762         13.805       -3596.17        1734.39       -5330.57       -5793.35        4.41541              1
            763          13.81       -3595.83        1724.05       -5319.88       -5873.33        4.45626              1
            764         13.815       -3595.69        1714.04       -5309.73       -5951.08        4.49599              1
            765          13.82       -3595.43        1706.08       -5301.51        -6015.3        4.52899              1
            766         13.825       -3595.41        1701.45       -5296.86       -6055.51        4.54986              1
            767          13.83       -3595.22        1700.51       -5295.73       -6070.12        4.55788              1
            768         13.835       -3595.59        1702.34       -5297.93       -6062.93        4.55473              1
            769          13.84       -3595.69         1705.1       -5300.79       -6048.81        4.54808              1
            770         13.845        -3596.3        1707.09       -5303.39       -6037.12        4.54238              1
            771          13.85       -3596.19        1707.64       -5303.83       -6036.19        4.54216              1
            772         13.855       -3596.52         1707.5       -5304.02        -6037.8        4.54302              1
            773          13.86       -3596.49        1708.33       -5304.82       -6033.31        4.54087              1
            774         13.865       -3596.47         1711.7       -5308.17       -6011.01        4.52977              1
            775          13.87       -3596.57        1718.28       -5314.85       -5966.14        4.50731              1
            776         13.875       -3596.92        1727.62       -5324.53       -5901.44        4.47484              1
            777          13.88       -3597.21        1738.42       -5335.63       -5826.59        4.43727              1
            778         13.885       -3597.48        1748.94       -5346.42       -5753.49        4.40057              1
            779          13.89       -3597.26        1757.53       -5354.78       -5694.96        4.37127              1
            780         13.895        -3597.3        1763.16       -5360.47       -5655.64        4.35151              1
            781           13.9       -3597.46        1765.59       -5363.05       -5637.77        4.34246              1
            782         13.905       -3597.62        1765.07       -5362.69       -5639.77        4.34332              1
            783          13.91       -3597.95        1762.32       -5360.27       -5655.94         4.3512              1
            784         13.915       -3597.45        1758.59       -5356.05       -5680.45        4.36338              1
            785          13.92       -3597.18        1755.49       -5352.67       -5698.88        4.37238              1
            786         13.925       -3597.07        1754.53        -5351.6       -5700.79        4.37293              1
            787          13.93       -3597.36         1756.6       -5353.97       -5679.34        4.36156              1
            788         13.935        -3597.2        1761.59       -5358.79       -5638.03        4.34026              1
            789          13.94       -3597.56        1768.34        -5365.9       -5582.09        4.31141              1
            790         13.945       -3597.53        1775.15       -5372.67       -5526.28        4.28267              1
            791          13.95       -3597.43        1780.56          -5378       -5479.96        4.25868              1
            792         13.955       -3597.86        1784.08       -5381.94       -5445.33        4.24042              1
            793          13.96       -3597.76        1786.25       -5384.01       -5422.13        4.22809              1
            794         13.965       -3597.41         1788.1       -5385.51       -5402.78        4.21783              1
            795          13.97       -3597.37        1790.42       -5387.79       -5380.47         4.2061              1
            796         13.975       -3597.68         1793.3       -5390.98       -5354.73        4.19269              1
            797          13.98       -3597.77        1795.91       -5393.67       -5333.03        4.18149              1
            798         13.985       -3598.02        1796.84       -5394.86       -5323.97        4.17672              1
            799          13.99       -3598.15        1794.66       -5392.81       -5338.37         4.1839              1
            800         13.995       -3598.23        1788.51       -5386.74       -5381.81        4.20577              1


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            801             14       -3598.15        1778.67       -5376.82       -5452.55        4.24149              1
            802         14.005       -3597.92        1766.69       -5364.62       -5539.57         4.2855              1
            803          14.01       -3597.73        1755.11       -5352.84       -5624.51        4.32853              1
            804         14.015       -3597.52        1746.58        -5344.1       -5688.81        4.36124              1
            805          14.02        -3597.3         1742.9       -5340.19       -5719.65        4.37717              1
            806         14.025       -3597.33        1744.48       -5341.81       -5713.03        4.37422              1
            807          14.03       -3597.62        1750.55       -5348.17       -5674.28        4.35505              1
            808         14.035       -3597.73        1759.65       -5357.38       -5614.89        4.32555              1
            809          14.04       -3597.86        1770.01       -5367.87       -5546.92        4.29176              1
            810         14.045       -3597.82        1779.66       -5377.48       -5484.94        4.26107              1
            811          14.05       -3597.69        1786.75       -5384.43       -5442.04        4.24006              1
            812         14.055        -3597.6        1789.95       -5387.55       -5427.25        4.23326              1
            813          14.06       -3597.62        1788.69       -5386.31       -5444.55        4.24267              1
            814         14.065       -3597.68        1782.98       -5380.66       -5493.92        4.26828              1
            815          14.07       -3597.67         1773.1       -5370.77       -5573.27        4.30903              1
            816         14.075       -3597.66        1759.59       -5357.25       -5678.05        4.36256              1
            817          14.08       -3597.51        1743.45       -5340.96       -5800.87        4.42513              1
            818         14.085       -3597.39        1726.45       -5323.84       -5928.25        4.48988              1
            819          14.09       -3597.08        1711.08       -5308.16       -6043.03        4.54819              1
            820         14.095       -3597.12        1699.88          -5297       -6125.55        4.59002              1
            821           14.1       -3597.27        1694.58       -5291.85       -6164.48        4.60974              1
            822         14.105       -3597.34        1695.61       -5292.95        -6157.3        4.60614              1
            823          14.11       -3597.23        1702.34       -5299.58       -6108.79        4.58164              1
            824         14.115       -3597.42        1713.44       -5310.86       -6027.24        4.54031              1
            825          14.12       -3597.21        1726.99        -5324.2       -5928.33        4.49024              1
            826         14.125       -3597.44        1740.71       -5338.16       -5825.78        4.43814              1
            827          14.13       -3597.73        1752.35       -5350.08       -5736.66        4.39269              1
            828         14.135       -3598.37        1760.39       -5358.76        -5670.8        4.35878              1
            829          14.14       -3598.15        1764.54        -5362.7       -5633.89        4.33957              1
            830         14.145       -3597.91        1765.91       -5363.83       -5616.05         4.3299              1
            831          14.15       -3597.83        1766.65       -5364.48       -5602.15        4.32218              1
            832         14.155        -3597.9        1769.06       -5366.96       -5576.46        4.30853              1
            833          14.16       -3598.09        1774.51        -5372.6       -5530.01        4.28448              1
            834         14.165       -3598.21        1782.71       -5380.92       -5465.76        4.25161              1
            835          14.17       -3598.25        1792.03       -5390.28       -5395.31        4.21575              1
            836         14.175       -3598.37        1800.21       -5398.58       -5334.21        4.18471              1
            837          14.18       -3598.68        1804.91       -5403.59       -5298.45        4.16649              1
            838         14.185       -3598.95        1804.32       -5403.27       -5301.43        4.16789              1
            839          14.19       -3598.53        1798.02       -5396.55       -5348.14         4.1916              1
            840         14.195       -3598.33        1787.85       -5386.18       -5423.56        4.22987              1
            841           14.2       -3598.48        1777.17       -5375.66       -5503.94        4.27075              1
            842         14.205       -3598.43        1768.11       -5366.54       -5575.91        4.30765              1
            843          14.21       -3598.49        1759.92       -5358.41       -5642.98        4.34218              1
            844         14.215       -3598.71        1751.22       -5349.93       -5713.64        4.37853              1
            845          14.22       -3598.67        1742.19       -5340.86       -5787.23        4.41639              1
            846         14.225       -3598.65        1734.04        -5332.7        -5854.1        4.45084              1
            847          14.23       -3598.14         1727.7       -5325.84       -5909.38        4.47955              1
            848         14.235       -3598.38        1723.08       -5321.46       -5949.64        4.50045              1
            849          14.24       -3598.43        1719.23       -5317.66        -5983.9        4.51828              1
            850         14.245       -3598.35         1714.9       -5313.25       -6020.31         4.5371              1
            851          14.25       -3597.85        1709.28       -5307.12       -6065.17        4.56012              1
            852         14.255       -3597.86        1702.51       -5300.37        -6114.8        4.58526              1
            853          14.26       -3597.54        1695.44       -5292.97        -6166.2        4.61126              1
            854         14.265       -3597.48        1688.73       -5286.21       -6213.16        4.63487              1
            855          14.27        -3597.2        1682.23       -5279.43       -6258.38        4.65758              1
            856         14.275       -3597.22        1675.26       -5272.48       -6304.85        4.68075              1
            857          14.28       -3597.34         1667.5       -5264.85       -6355.29        4.70578              1
            858         14.285       -3597.17        1659.59       -5256.75       -6406.59        4.73123              1
            859          14.29       -3597.35        1653.19       -5250.54       -6445.46        4.75028              1
            860         14.295        -3597.4        1650.59       -5247.99       -6458.05        4.75614              1
            861           14.3       -3597.92        1653.72       -5251.64       -6429.86        4.74144              1
            862         14.305       -3597.84        1662.76        -5260.6       -6363.15        4.70761              1
            863          14.31       -3597.98        1675.59       -5273.57       -6270.24        4.66064              1
            864         14.315       -3598.52        1688.93       -5287.45       -6173.14        4.61151              1
            865          14.32       -3598.09        1700.14       -5298.22       -6094.11        4.57173              1
            866         14.325       -3598.23        1707.93       -5306.16       -6037.33          4.543              1
            867          14.33       -3598.05        1712.08       -5310.13       -6007.07        4.52768              1
            868         14.335        -3597.9        1712.95       -5310.85       -5999.78        4.52392              1
            869          14.34       -3597.66        1711.19       -5308.85       -6011.39        4.52969              1
            870         14.345       -3597.75        1707.55        -5305.3        -6035.2        4.54153              1
            871          14.35       -3597.72        1702.84       -5300.56       -6066.95        4.55739              1
            872         14.355       -3597.81        1697.83       -5295.63       -6100.45        4.57409              1
            873          14.36       -3597.54        1693.25       -5290.79       -6131.81         4.5898              1
            874         14.365       -3597.67        1689.77       -5287.44       -6154.07        4.60082              1
            875          14.37       -3597.22        1688.02       -5285.23       -6165.69        4.60661              1
            876         14.375       -3596.93        1688.56        -5285.5        -6160.3        4.60377              1
            877          14.38       -3596.91        1691.71       -5288.62       -6135.42        4.59102              1
            878         14.385       -3597.31        1697.16       -5294.47       -6092.62        4.56912              1
            879          14.39       -3597.33         1704.1       -5301.44       -6040.06        4.54235              1
            880         14.395       -3597.12        1711.62       -5308.74       -5983.89        4.51382              1
            881           14.4        -3597.1        1719.17       -5316.28       -5927.16        4.48497              1
            882         14.405       -3597.11         1726.5       -5323.61       -5872.69        4.45732              1
            883          14.41       -3597.51        1733.26       -5330.76       -5822.36        4.43176              1
            884         14.415       -3597.86        1738.62       -5336.48       -5783.51        4.41212              1
            885          14.42       -3597.71        1741.39        -5339.1       -5765.82        4.40337              1
            886         14.425       -3597.57        1740.61       -5338.18       -5774.39        4.40794              1
            887          14.43       -3597.73        1736.08       -5333.82       -5809.42        4.42583              1
            888         14.435       -3597.79        1728.65       -5326.45       -5866.11        4.45472              1
            889          14.44       -3597.87        1720.06       -5317.93       -5931.81        4.48822              1
            890         14.445       -3598.01        1712.44       -5310.44       -5991.48        4.51874              1
            891          14.45       -3598.06        1707.53       -5305.58       -6033.21        4.54035              1
            892         14.455       -3598.41        1706.07       -5304.48       -6050.46        4.54961              1
            893          14.46       -3598.51        1707.69        -5306.2       -6047.08        4.54858              1
            894         14.465       -3598.29        1711.34       -5309.62       -6030.29        4.54087              1
            895          14.47       -3598.24        1715.77       -5314.01       -6006.89        4.52974              1
            896         14.475       -3597.99        1719.98       -5317.97       -5984.79        4.51925              1
            897          14.48        -3597.9        1723.37       -5321.27       -5967.08        4.51085              1
            898         14.485       -3598.24        1725.65       -5323.89       -5954.88        4.50503              1
            899          14.49       -3598.08        1726.94       -5325.01       -5950.19        4.50304              1
            900         14.495        -3598.1        1728.04       -5326.14       -5945.55        4.50096              1


   Total mass                       :               1000
   Coordinates of the center of mass:            5.21502        5.21672        5.18182
   Velocity of the center of mass   :         0.00411342       -0.03896     -0.0399279
   Translational kinetic energy     :            1.56452


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            901           14.5        -3597.6        1730.18       -5327.77       -5934.64        4.49581              1
            902         14.505       -3597.32        1734.11       -5331.43       -5909.97        4.48365              1
            903          14.51       -3597.18        1739.55       -5336.73       -5873.66        4.46554              1
            904         14.515       -3597.55        1745.68       -5343.24       -5830.24        4.44368              1
            905          14.52        -3597.5        1751.89       -5349.39       -5786.89        4.42188              1
            906         14.525       -3596.91        1758.07       -5354.99        -5744.9        4.40088              1
            907          14.53       -3596.79        1764.55       -5361.34       -5699.87        4.37827              1
            908         14.535       -3596.73        1771.57        -5368.3       -5651.92        4.35426              1
            909          14.54       -3596.77        1778.82       -5375.59       -5603.92        4.33036              1
            910         14.545       -3597.12        1785.16       -5382.28       -5563.48        4.31036              1
            911          14.55       -3597.35        1788.93       -5386.27       -5543.68        4.30096              1
            912         14.555       -3597.51        1788.42       -5385.93        -5556.1        4.30794              1
            913          14.56       -3597.49        1782.47       -5379.96        -5608.9        4.33542              1
            914         14.565       -3597.48        1770.89       -5368.37       -5702.34        4.38344              1
            915          14.57       -3597.47        1754.59       -5352.06       -5829.61        4.44853              1
            916         14.575       -3597.35         1735.2       -5332.55       -5978.95        4.52475              1
            917          14.58       -3597.48        1714.77       -5312.25       -6134.25        4.60385              1
            918         14.585       -3597.62        1695.63       -5293.25       -6279.22        4.67767              1
            919          14.59       -3597.67        1680.34          -5278       -6395.87        4.73711              1
            920         14.595       -3597.17        1671.14       -5268.31       -6469.43        4.77487              1
            921           14.6       -3597.14        1669.28       -5266.43       -6488.02        4.78468              1
            922         14.605       -3597.55         1674.5       -5272.04       -6453.61        4.76756              1
            923          14.61       -3597.37        1685.05       -5282.41       -6381.47        4.73143              1
            924         14.615       -3597.39        1698.24       -5295.63        -6288.3        4.68452              1
            925          14.62       -3597.48        1711.21       -5308.69       -6194.91        4.63735              1
            926         14.625       -3597.15        1721.61       -5318.76       -6119.67        4.59932              1
            927          14.63        -3597.1        1727.95       -5325.05       -6071.53         4.5748              1
            928         14.635       -3596.91        1729.69        -5326.6       -6055.96        4.56669              1
            929          14.64       -3596.57        1727.42       -5323.99       -6069.44        4.57327              1
            930         14.645       -3596.48        1722.64       -5319.12       -6100.75        4.58882              1
            931          14.65       -3596.37        1717.15       -5313.52       -6138.25         4.6076              1
            932         14.655       -3596.28        1712.33       -5308.61       -6172.33        4.62477              1
            933          14.66       -3596.34        1708.68       -5305.02       -6198.82        4.63816              1
            934         14.665       -3596.22        1705.99       -5302.22       -6219.78        4.64888              1
            935          14.67       -3596.54        1703.83       -5300.37       -6236.13         4.6572              1
            936         14.675       -3596.51        1701.92       -5298.44       -6251.88        4.66532              1
            937          14.68       -3596.38        1700.14       -5296.52       -6267.14        4.67322              1
            938         14.685       -3596.31        1698.29        -5294.6       -6282.61        4.68121              1
            939          14.69       -3596.31        1695.98       -5292.28       -6300.69        4.69046              1
            940         14.695       -3596.03        1692.84       -5288.87       -6324.61        4.70265              1
            941           14.7       -3595.89           1689       -5284.89       -6352.03        4.71649              1
            942         14.705       -3595.72        1685.47       -5281.18       -6376.47        4.72875              1
            943          14.71       -3595.88        1683.99       -5279.86       -6384.91        4.73282              1
            944         14.715       -3595.62        1686.16       -5281.78       -6368.75        4.72462              1
            945          14.72       -3595.59        1692.33       -5287.92       -6324.02        4.70201              1
            946         14.725       -3595.66        1701.37       -5297.03       -6259.14        4.66925              1
            947          14.73       -3595.71         1711.5       -5307.21       -6187.03         4.6329              1
            948         14.735        -3595.9        1721.12       -5317.03        -6118.5        4.59835              1
            949          14.74       -3595.88        1729.05       -5324.93       -6063.14        4.57053              1
            950         14.745        -3596.4        1734.24       -5330.64       -6025.93        4.55174              1
            951          14.75        -3596.6        1735.66       -5332.26       -6016.66        4.54714              1
            952         14.755       -3596.27        1732.53        -5328.8          -6041        4.55958              1
            953          14.76       -3596.42        1725.05       -5321.47       -6094.23        4.58642              1
            954         14.765       -3596.12        1714.77       -5310.89       -6168.19        4.62376              1
            955          14.77        -3595.8        1704.16       -5299.96       -6244.02        4.66202              1
            956         14.775       -3595.91        1695.67       -5291.58        -6303.2        4.69175              1
            957          14.78       -3596.29        1690.52        -5286.8       -6337.11        4.70862              1
            958         14.785       -3596.57        1688.39       -5284.96       -6348.31        4.71394              1
            959          14.79       -3596.61        1688.04       -5284.66       -6345.08        4.71185              1
            960         14.795       -3596.58        1688.54       -5285.11       -6333.06        4.70508              1
            961           14.8       -3596.26        1690.12       -5286.38       -6311.06         4.6931              1
            962         14.805       -3595.45        1694.15       -5289.59       -6270.63        4.67176              1
            963          14.81       -3595.45        1702.08       -5297.53       -6198.36        4.63402              1
            964         14.815       -3595.57        1714.24        -5309.8        -6094.7        4.58035              1
            965          14.82       -3595.56        1729.53       -5325.09       -5968.61        4.51536              1
            966         14.825       -3595.71        1746.22       -5341.93       -5832.02        4.44503              1
            967          14.83        -3595.8        1762.75       -5358.54       -5697.56        4.37586              1
            968         14.835       -3595.91        1777.54       -5373.45       -5576.84        4.31373              1
            969          14.84       -3595.58        1788.63       -5384.21       -5485.91         4.2669              1
            970         14.845       -3595.76        1793.99       -5389.75       -5436.59        4.24111              1
            971          14.85       -3595.57        1792.59       -5388.16       -5439.24        4.24185              1
            972         14.855       -3595.55        1784.85       -5380.39       -5489.54         4.2668              1
            973          14.86        -3595.7        1772.09        -5367.8       -5578.06        4.31125              1
            974         14.865        -3595.7        1756.07       -5351.77        -5693.4         4.3695              1
            975          14.87       -3596.01        1739.08       -5335.09        -5817.6        4.43238              1
            976         14.875       -3595.85        1724.02       -5319.87       -5932.17        4.49075              1
            977          14.88       -3596.01        1713.51       -5309.52       -6015.99        4.53375              1
            978         14.885       -3596.08        1708.63       -5304.71       -6061.96        4.55785              1
            979          14.89       -3596.05        1708.49       -5304.54       -6075.54        4.56574              1
            980         14.895       -3596.35        1710.83       -5307.18       -6070.27        4.56402              1
            981           14.9       -3596.38        1713.37       -5309.75       -6063.11        4.56131              1
            982         14.905       -3596.23         1714.8       -5311.03       -6062.68         4.5619              1
            983          14.91       -3595.86        1715.09       -5310.95       -6069.48        4.56605              1
            984         14.915       -3595.91        1715.18       -5311.09        -6075.6        4.56969              1
            985          14.92       -3595.85        1716.02       -5311.87       -6076.46         4.5707              1
            986         14.925       -3595.85        1717.66       -5313.51       -6071.52        4.56876              1
            987          14.93        -3595.9        1719.24       -5315.14       -6066.93        4.56699              1
            988         14.935       -3596.12         1719.7       -5315.82       -6069.37        4.56869              1
            989          14.94       -3595.87         1718.6       -5314.47        -6083.8        4.57651              1
            990         14.945          -3596        1716.27       -5312.27       -6105.12        4.58765              1
            991          14.95       -3596.06        1713.69       -5309.75       -6127.96        4.59953              1
            992         14.955       -3596.19        1711.89       -5308.08       -6144.56        4.60822              1
            993          14.96       -3596.07        1711.41       -5307.48       -6152.09        4.61235              1
            994         14.965        -3596.1         1711.9          -5308       -6151.36        4.61221              1
            995          14.97       -3596.33        1712.57       -5308.91       -6147.41        4.61029              1
            996         14.975       -3596.02        1712.92       -5308.93       -6146.03        4.60968              1
            997          14.98       -3596.15        1713.01       -5309.17       -6143.72        4.60838              1
            998         14.985       -3596.24        1713.29       -5309.54       -6139.21         4.6059              1
            999          14.99       -3596.06        1714.14        -5310.2       -6130.72        4.60142              1
           1000         14.995       -3596.14         1715.9       -5312.04       -6114.44        4.59291              1


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1001             15        -3596.3        1719.06       -5315.37       -6087.69        4.57907              1
           1002         15.005        -3596.4        1724.12       -5320.52       -6047.71        4.55858              1
           1003          15.01        -3596.3         1731.1        -5327.4        -5994.9         4.5317              1
           1004         15.015       -3596.21        1739.25       -5335.46       -5934.16        4.50086              1
           1005          15.02       -3596.47        1747.16       -5343.62       -5874.48        4.47048              1
           1006         15.025       -3596.65        1753.16        -5349.8       -5828.69        4.44715              1
           1007          15.03       -3596.81        1755.91       -5352.71       -5806.02        4.43546              1
           1008         15.035       -3596.83        1754.72       -5351.55       -5811.53          4.438              1
           1009          15.04       -3596.67         1749.8       -5346.47       -5843.79        4.45404              1
           1010         15.045        -3596.9        1742.29       -5339.19       -5892.98        4.47848              1
           1011          15.05       -3596.74        1734.04       -5330.78       -5948.31         4.5061              1
           1012         15.055       -3596.71        1727.06       -5323.77       -5994.06        4.52884              1
           1013          15.06       -3596.45        1722.88       -5319.33        -6020.4        4.54183              1
           1014         15.065       -3596.46        1722.05       -5318.51       -6021.51          4.542              1
           1015          15.07       -3596.88        1724.14       -5321.02       -5999.48         4.5303              1
           1016         15.075       -3597.15        1728.19       -5325.34       -5962.21        4.51082              1
           1017          15.08       -3597.17        1733.44       -5330.61       -5915.13        4.48628              1
           1018         15.085        -3597.4        1739.65       -5337.05       -5858.51        4.45672              1
           1019          15.09       -3597.47        1746.94       -5344.41       -5792.91        4.42251              1
           1020         15.095       -3597.78        1755.35       -5353.13       -5717.35        4.38313              1
           1021           15.1       -3597.27        1764.62       -5361.88       -5637.54        4.34175              1
           1022         15.105       -3597.42        1774.17       -5371.59       -5553.77        4.29822              1
           1023          15.11       -3597.54        1783.25       -5380.78        -5474.3        4.25693              1
           1024         15.115       -3597.48        1790.96       -5388.44       -5406.53         4.2217              1
           1025          15.12       -3597.65        1796.43       -5394.08       -5356.27        4.19543              1
           1026         15.125       -3597.39         1798.9       -5396.28       -5331.53        4.18237              1
           1027          15.13       -3597.13        1797.96       -5395.09       -5334.48        4.18355              1
           1028         15.135       -3597.17        1793.56       -5390.73        -5365.2        4.19898              1
           1029          15.14       -3597.13         1785.8       -5382.93       -5424.13          4.229              1
           1030         15.145        -3597.2        1775.02       -5372.21       -5508.23          4.272              1
           1031          15.15        -3596.8        1761.92       -5358.72       -5613.66        4.32616              1
           1032         15.155       -3596.57        1747.73        -5344.3       -5729.16        4.38558              1
           1033          15.16       -3596.29        1733.96       -5330.25       -5843.77        4.44473              1
           1034         15.165       -3596.07        1721.95       -5318.02       -5946.71        4.49807              1
           1035          15.17       -3596.03        1712.55       -5308.58       -6030.58        4.54174              1
           1036         15.175       -3595.78        1706.26       -5302.04       -6092.27        4.57424              1
           1037          15.18       -3595.66        1703.44       -5299.09       -6127.87        4.59347              1
           1038         15.185       -3595.35        1704.11       -5299.46          -6138        4.59981              1
           1039          15.19       -3595.34        1707.52       -5302.86       -6126.68        4.59517              1
           1040         15.195       -3595.83        1712.04       -5307.87        -6104.7        4.58492              1
           1041           15.2       -3595.74        1715.87       -5311.61       -6088.03        4.57739              1
           1042         15.205       -3595.43        1717.78       -5313.21       -6084.35        4.57635              1
           1043          15.21       -3595.37        1717.44       -5312.81       -6094.96        4.58238              1
           1044         15.215       -3595.22        1715.15       -5310.37       -6118.94         4.5951              1
           1045          15.22       -3595.33        1711.55       -5306.88       -6150.83         4.6117              1
           1046         15.225       -3595.48        1707.41       -5302.89       -6185.82        4.62979              1
           1047          15.23       -3595.88        1703.52        -5299.4       -6217.32        4.64598              1
           1048         15.235       -3595.79        1700.75       -5296.54       -6241.13        4.65832              1
           1049          15.24       -3595.85           1700       -5295.85       -6248.66         4.6623              1
           1050         15.245       -3595.74        1702.17        -5297.9       -6234.56         4.6553              1


   Total mass                       :               1000
   Coordinates of the center of mass:            5.27028        5.15619        5.17274
   Velocity of the center of mass   :         0.00411342       -0.03896     -0.0399279
   Translational kinetic energy     :            1.56452
           1051          15.25       -3596.06        1707.74        -5303.8       -6193.57        4.63453              1
           1052         15.255       -3596.07        1716.45       -5312.52       -6130.07        4.60239              1
           1053          15.26       -3596.05        1726.95       -5322.99       -6052.76         4.5632              1
           1054         15.265       -3596.36        1737.09       -5333.44        -5975.7        4.52395              1
           1055          15.27       -3596.76        1744.75       -5341.51       -5914.75        4.49269              1
           1056         15.275       -3596.66        1748.84        -5345.5       -5879.78        4.47458              1
           1057          15.28       -3596.26        1749.81       -5346.07       -5867.68        4.46806              1
           1058         15.285        -3596.4        1748.85       -5345.25       -5868.14        4.46776              1
           1059          15.29       -3596.44        1746.43       -5342.87       -5879.86        4.47322              1
           1060         15.295       -3596.38        1742.24       -5338.62       -5904.74        4.48535              1
           1061           15.3       -3596.48         1736.4       -5332.88       -5940.88        4.50313              1
           1062         15.305       -3596.17        1730.05       -5326.22       -5981.78        4.52339              1
           1063          15.31        -3595.8        1724.83       -5320.63       -6014.93        4.53977              1
           1064         15.315       -3596.19        1721.88       -5318.08       -6029.78        4.54675              1
           1065          15.32       -3596.19        1721.31        -5317.5       -6028.95        4.54593              1
           1066         15.325       -3595.74        1722.24       -5317.99       -6018.32        4.54024              1
           1067          15.33       -3595.49        1723.45       -5318.95       -6004.39        4.53278              1
           1068         15.335       -3595.69        1724.21       -5319.91       -5991.71        4.52579              1
           1069          15.34       -3595.55        1724.79       -5320.33       -5981.31        4.52002              1
           1070         15.345       -3595.82        1726.03       -5321.85       -5965.55        4.51151              1
           1071          15.35       -3596.08        1728.44       -5324.52       -5942.93        4.49966              1
           1072         15.355       -3596.12        1731.63       -5327.74       -5917.14         4.4864              1
           1073          15.36       -3596.38        1734.53       -5330.91       -5894.25        4.47468              1
           1074         15.365       -3596.52        1735.81       -5332.32       -5884.44        4.46967              1
           1075          15.37       -3596.61        1734.16       -5330.77       -5896.06        4.47552              1
           1076         15.375       -3596.72        1728.86       -5325.58       -5933.43        4.49433              1
           1077          15.38       -3596.75        1720.34       -5317.08       -5993.33        4.52446              1
           1078         15.385        -3596.5        1710.57       -5307.07       -6062.28        4.55918              1
           1079          15.39       -3596.31        1702.73       -5299.04        -6117.3        4.58686              1
           1080         15.395        -3596.1        1700.11       -5296.21       -6135.99        4.59628              1
           1081           15.4       -3595.87        1704.75       -5300.62       -6104.46         4.5805              1
           1082         15.405       -3596.19         1716.5       -5312.68       -6022.37        4.53925              1
           1083          15.41       -3596.21        1732.97       -5329.19       -5908.93        4.48237              1
           1084         15.415       -3596.39        1750.54       -5346.94       -5788.23        4.42188              1
           1085          15.42       -3596.25        1765.63       -5361.88       -5686.67        4.37116              1
           1086         15.425       -3596.34        1775.71       -5372.05        -5620.3        4.33814              1
           1087          15.43       -3596.08        1779.71       -5375.79       -5598.49        4.32769              1
           1088         15.435       -3595.85        1778.01       -5373.86       -5617.49        4.33785              1
           1089          15.44       -3595.53        1772.04       -5367.57        -5667.7         4.3638              1
           1090         15.445       -3595.45        1763.65        -5359.1       -5735.13        4.39842              1
           1091          15.45       -3595.39        1754.29       -5349.68       -5809.72        4.43669              1
           1092         15.455       -3595.21        1744.61       -5339.81       -5886.67        4.47614              1
           1093          15.46          -3595        1734.71       -5329.71       -5963.91        4.51564              1
           1094         15.465       -3595.25        1725.07       -5320.32       -6036.03        4.55229              1
           1095          15.47       -3595.25        1716.97       -5312.21       -6095.65        4.58251              1
           1096         15.475       -3594.87        1712.09       -5306.96       -6131.17        4.60048              1
           1097          15.48       -3594.68        1711.48       -5306.16       -6133.69         4.6016              1
           1098         15.485       -3595.16        1714.69       -5309.86        -6104.8        4.58654              1
           1099          15.49       -3595.64        1720.02       -5315.65       -6058.59        4.56256              1
           1100         15.495       -3596.05        1725.37       -5321.43       -6009.92        4.53715              1


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1101           15.5       -3596.45        1729.16       -5325.61       -5970.29        4.51613              1
           1102         15.505       -3596.65        1730.67       -5327.32       -5945.99        4.50276              1
           1103          15.51       -3596.81        1730.17       -5326.97       -5935.53        4.49633              1
           1104         15.515       -3596.98        1728.69       -5325.66       -5932.39        4.49362              1
           1105          15.52       -3596.96        1727.23       -5324.19       -5930.73        4.49179              1
           1106         15.525       -3597.23        1726.17        -5323.4       -5926.88        4.48891              1
           1107          15.53       -3597.03        1725.67        -5322.7       -5922.13        4.48584              1
