The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Sample input file
#                 NumberAtoms                 AtomicMass                     MDType
                         1000                          1                          0
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                       10.436                     10.436                     10.436
#               NumberMDSteps                InitialTime                   TimeStep
                         1000                          0                      0.005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                       120.27                     120.27                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            0                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                            1                          1                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

 The coordinates are generated by putting atoms on a periodic lattice.
 The velocities are taken from a Maxwellian distribution.
 The initial temperature is: 119.366


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            647           3.23       -3597.61        1768.41       -5366.02       -5537.99        4.28559              1
            648          3.235       -3597.68        1765.07       -5362.76       -5575.26        4.30549              1
            649           3.24       -3597.91        1757.57       -5355.48       -5642.27        4.34039              1
            650          3.245       -3597.92        1746.27       -5344.19       -5737.08        4.38938              1
            651           3.25       -3597.73         1732.2       -5329.93       -5852.16        4.44862              1
            652          3.255       -3597.42         1716.9       -5314.33        -5975.9        4.51223              1
            653           3.26        -3597.1        1702.29       -5299.39        -6094.3        4.57311              1
            654          3.265       -3597.25        1690.18       -5287.43       -6192.69        4.62371              1
            655           3.27       -3597.49        1681.93       -5279.41       -6262.35        4.65973              1
            656          3.275       -3597.63         1678.1       -5275.73       -6299.41        4.67922              1
            657           3.28       -3597.68        1678.33       -5276.01       -6305.95         4.6832              1
            658          3.285       -3597.92        1681.52       -5279.45       -6288.35        4.67475              1
            659           3.29       -3597.96        1686.26       -5284.22       -6257.54        4.65945              1
            660          3.295       -3597.53        1691.26        -5288.8        -6223.2        4.64224              1
            661            3.3        -3597.4        1695.82       -5293.22        -6188.4         4.6245              1
            662          3.305       -3597.22        1700.05       -5297.27       -6154.01        4.60681              1
            663           3.31       -3596.85        1704.79       -5301.64       -6115.46        4.58698              1
            664          3.315       -3596.61        1711.01       -5307.62       -6066.06        4.56165              1
            665           3.32       -3596.17        1719.02       -5315.19       -6005.46        4.53081              1
            666          3.325        -3595.9        1728.16       -5324.06       -5937.84         4.4965              1
            667           3.33       -3595.97        1737.02       -5332.99       -5872.86        4.46359              1
            668          3.335        -3595.7        1743.95       -5339.65       -5824.41        4.43924              1
            669           3.34       -3595.79        1747.51        -5343.3       -5800.37        4.42722              1
            670          3.345       -3595.84        1746.92       -5342.76       -5807.47        4.43104              1
            671           3.35       -3596.14        1742.27       -5338.41       -5843.92         4.4497              1
            672          3.355        -3596.4        1734.76       -5331.15       -5902.22        4.47948              1
            673           3.36       -3596.08        1726.33       -5322.42       -5970.11        4.51436              1
            674          3.365       -3596.03        1718.83       -5314.86       -6032.07         4.5463              1
            675           3.37       -3595.98        1713.02          -5309       -6082.85        4.57268              1
            676          3.375       -3595.93        1708.55       -5304.47       -6124.31        4.59438              1
            677           3.38        -3595.8        1704.57       -5300.37       -6161.62        4.61393              1
            678          3.385       -3595.58        1700.61       -5296.19       -6197.49        4.63265              1
            679           3.39       -3595.21         1696.8       -5292.01       -6230.59        4.64982              1
            680          3.395       -3595.07        1693.66       -5288.73       -6255.77        4.66275              1
            681            3.4       -3595.69         1691.7       -5287.38       -6267.72        4.66861              1
            682          3.405       -3595.82        1691.21       -5287.02       -6267.84         4.6684              1
            683           3.41       -3596.04        1692.35       -5288.39       -6253.21        4.66048              1
            684          3.415       -3596.53        1695.26       -5291.79       -6222.39        4.64411              1
            685           3.42       -3596.83        1700.14       -5296.97       -6175.53        4.61949              1
            686          3.425       -3596.72        1707.15       -5303.87       -6112.69        4.58674              1
            687           3.43       -3596.78        1716.11       -5312.89       -6033.79        4.54572              1
            688          3.435        -3597.1        1726.34       -5323.44       -5944.05        4.49908              1
            689           3.44       -3597.31        1736.68          -5334       -5853.24        4.45189              1
            690          3.445       -3597.71        1745.96       -5343.67       -5769.46        4.40819              1
            691           3.45       -3597.63        1753.21       -5350.84        -5702.2        4.37298              1
            692          3.455       -3597.51        1757.68       -5355.19       -5656.22        4.34864              1
            693           3.46       -3597.98         1758.7       -5356.68       -5634.77        4.33666              1
            694          3.465       -3597.55        1755.94        -5353.5       -5645.18        4.34114              1
            695           3.47       -3597.78        1749.72       -5347.51       -5680.81        4.35839              1
            696          3.475       -3598.18        1741.28       -5339.47       -5734.65        4.38502              1
            697           3.48       -3598.27        1732.47       -5330.74       -5795.27        4.41541              1
            698          3.485       -3598.25        1724.87       -5323.13       -5850.77        4.44351              1
            699           3.49       -3598.43        1719.09       -5317.52       -5895.46        4.46633              1
            700          3.495       -3598.34        1715.04       -5313.38       -5930.61        4.48457              1


   Total mass                       :               1000
   Coordinates of the center of mass:            5.26369        5.25915        5.25576
   Velocity of the center of mass   :         0.00411343       -0.03896     -0.0399279
   Translational kinetic energy     :            1.56452


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            701            3.5       -3598.71        1712.76       -5311.47       -5953.26        4.49652              1
            702          3.505       -3598.83         1712.7       -5311.53       -5961.97        4.50159              1
            703           3.51       -3598.83        1715.31       -5314.14       -5953.21        4.49799              1
            704          3.515       -3598.92        1720.26       -5319.19       -5928.62        4.48647              1
            705           3.52       -3598.42         1726.1       -5324.52       -5900.33        4.47329              1
            706          3.525       -3598.49        1730.44       -5328.94       -5881.06        4.46454              1
            707           3.53       -3598.82        1730.77       -5329.59       -5888.94        4.46935              1
            708          3.535       -3598.87        1725.36       -5324.24        -5937.1        4.49444              1
            709           3.54       -3598.75        1714.13       -5312.88       -6025.54        4.53971              1
            710          3.545       -3598.83        1698.79       -5297.61       -6140.83        4.59834              1
            711           3.55       -3598.45        1682.34       -5280.79       -6263.85        4.66085              1
            712          3.555       -3598.56        1667.93       -5266.49        -6369.5        4.71437              1
            713           3.56        -3598.3        1657.87       -5256.18       -6443.87         4.7521              1
            714          3.565       -3598.17        1653.18       -5251.35       -6477.98        4.76934              1
            715           3.57       -3598.37        1653.75       -5252.12        -6471.6        4.76594              1
            716          3.575       -3598.19        1658.76       -5256.95       -6432.44        4.74591              1
            717           3.58       -3598.34        1667.02       -5265.36       -6366.93        4.71233              1
            718          3.585        -3598.2        1677.27       -5275.48       -6286.03        4.67089              1
            719           3.59       -3598.16        1688.55       -5286.71       -6196.05        4.62473              1
            720          3.595       -3598.19        1700.21        -5298.4        -6102.3        4.57658              1
            721            3.6       -3598.24        1711.83       -5310.07        -6008.7        4.52849              1
            722          3.605       -3598.17        1722.97       -5321.14       -5919.67         4.4828              1
            723           3.61       -3598.08         1732.9       -5330.97       -5840.71        4.44231              1
            724          3.615       -3598.07        1740.79       -5338.86       -5777.79        4.41004              1
            725           3.62       -3598.18        1746.18       -5344.37       -5734.71        4.38793              1
            726          3.625       -3598.15        1749.19       -5347.34       -5711.85        4.37629              1
            727           3.63       -3597.77        1750.27       -5348.04       -5706.98        4.37407              1
            728          3.635        -3597.9        1749.61       -5347.51       -5716.31        4.37915              1
            729           3.64       -3597.82        1746.88        -5344.7       -5743.96        4.39377              1
            730          3.645       -3597.44        1741.59       -5339.03       -5793.01        4.41943              1
            731           3.65       -3597.23        1733.81       -5331.04       -5860.96        4.45473              1
            732          3.655       -3596.77        1724.65       -5321.42       -5940.77        4.49617              1
            733           3.66       -3596.26        1716.05       -5312.31       -6017.79         4.5363              1
            734          3.665       -3596.42         1709.9       -5306.31       -6076.43        4.56709              1
            735           3.67       -3596.41        1707.15       -5303.57       -6111.95        4.58631              1
            736          3.675        -3596.6        1707.81        -5304.4       -6123.08        4.59322              1
            737           3.68       -3596.42        1711.13       -5307.55       -6116.33        4.59122              1
            738          3.685       -3596.33        1715.91       -5312.24       -6098.84        4.58376              1
            739           3.69       -3596.47        1720.56       -5317.03       -6081.17        4.57612              1
            740          3.695        -3596.5        1723.36       -5319.86       -6076.34        4.57493              1
            741            3.7       -3596.17        1722.89       -5319.06       -6094.86        4.58551              1
            742          3.705       -3596.11        1718.63       -5314.74       -6138.18        4.60843              1
            743           3.71       -3595.84        1711.19       -5307.03       -6203.18        4.64219              1
            744          3.715       -3595.79        1701.78       -5297.57       -6279.48        4.68142              1
            745           3.72       -3595.52        1691.76       -5287.28       -6358.31        4.72179              1
            746          3.725       -3595.36        1682.61       -5277.97       -6427.82        4.75719              1
            747           3.73       -3595.57        1675.61       -5271.18       -6477.53        4.78224              1
            748          3.735       -3595.61        1671.52       -5267.13       -6503.39        4.79501              1
            749           3.74       -3595.91         1670.7       -5266.61       -6501.35        4.79333              1
            750          3.745       -3596.06        1673.66       -5269.72       -6469.27        4.77625              1
            751           3.75       -3596.37        1681.12       -5277.49       -6401.88         4.7411              1
            752          3.755       -3596.27        1693.29       -5289.55       -6300.27        4.68863              1
            753           3.76       -3596.65        1709.21       -5305.86       -6169.46        4.62125              1
            754          3.765       -3596.62        1726.82       -5323.44       -6027.48         4.5483              1
            755           3.77        -3596.7        1743.69       -5340.39       -5890.57        4.47789              1
            756          3.775       -3596.75        1757.58       -5354.33       -5775.44        4.41851              1
            757           3.78       -3596.45        1766.89       -5363.34       -5694.93        4.37674              1
            758          3.785       -3596.32        1770.93       -5367.26       -5652.59        4.35428              1
            759           3.79       -3596.21        1770.21       -5366.42       -5645.86        4.34991              1
            760          3.795       -3596.47        1766.22       -5362.69       -5663.42        4.35787              1
            761            3.8       -3596.32        1760.92       -5357.24       -5693.96        4.37268              1
            762          3.805       -3596.25           1756       -5352.25       -5724.28        4.38757              1
            763           3.81       -3596.33        1752.33       -5348.66       -5747.67        4.39914              1
            764          3.815       -3596.61        1750.14       -5346.75       -5762.11        4.40633              1
            765           3.82       -3596.94        1749.35       -5346.29       -5768.18        4.40942              1
            766          3.825       -3596.82        1749.85       -5346.67       -5767.83        4.40951              1
            767           3.83       -3596.81        1751.49       -5348.31       -5760.19        4.40599              1
            768          3.835       -3596.95        1753.96       -5350.91       -5747.08        4.39975              1
            769           3.84       -3596.76        1756.65        -5353.4       -5733.89        4.39359              1
            770          3.845       -3596.75        1758.57       -5355.32       -5725.45        4.38977              1
            771           3.85       -3596.75        1758.67       -5355.43       -5729.13        4.39199              1
            772          3.855       -3597.21        1756.43       -5353.64       -5746.94        4.40112              1
            773           3.86       -3596.96        1752.26       -5349.22       -5779.18        4.41758              1
            774          3.865       -3596.63        1747.56        -5344.2       -5814.28        4.43542              1
            775           3.87       -3596.82         1744.1       -5340.92       -5838.31        4.44748              1
            776          3.875       -3596.74        1743.25       -5339.99       -5844.18        4.45042              1
            777           3.88       -3596.93        1745.55       -5342.48       -5826.73        4.44154              1
            778          3.885       -3596.78        1750.68       -5347.46       -5790.29        4.42317              1
            779           3.89       -3596.74        1757.59       -5354.32       -5741.08        4.39836              1
            780          3.895       -3596.61        1764.94       -5361.55       -5689.37        4.37234              1
            781            3.9       -3596.51        1771.51       -5368.02       -5643.97        4.34956              1
            782          3.905       -3596.55        1776.23       -5372.78       -5612.35        4.33379              1
            783           3.91       -3596.76        1778.03       -5374.78       -5602.22         4.3289              1
            784          3.915       -3596.98        1775.91       -5372.89       -5620.87         4.3386              1
            785           3.92       -3597.12        1769.49       -5366.61       -5670.99        4.36423              1
            786          3.925       -3597.08        1759.44       -5356.52       -5747.77        4.40337              1
            787           3.93       -3596.96        1747.53       -5344.49       -5837.91        4.44925              1
            788          3.935       -3596.67         1736.3       -5332.97       -5923.53        4.49289              1
            789           3.94       -3596.55        1728.16       -5324.71       -5986.16        4.52485              1
            790          3.945       -3596.71         1724.4       -5321.11       -6015.87        4.54007              1
            791           3.95       -3596.59        1724.82       -5321.41       -6015.11        4.53987              1
            792          3.955       -3596.77        1728.25       -5325.02       -5989.79        4.52703              1
            793           3.96       -3597.05        1733.46       -5330.51       -5948.93        4.50612              1
            794          3.965       -3597.28        1739.52        -5336.8       -5899.86         4.4809              1
            795           3.97       -3597.45        1745.64       -5343.09       -5848.71        4.45448              1
            796          3.975       -3597.36        1751.03       -5348.39       -5802.15        4.43033              1
            797           3.98       -3597.09         1755.2       -5352.29        -5764.1        4.41046              1
            798          3.985       -3596.92        1758.17       -5355.09       -5734.26         4.3947              1
            799           3.99       -3596.67        1760.24       -5356.91       -5711.36        4.38248              1
            800          3.995       -3596.49        1761.78       -5358.26       -5692.71        4.37244              1


   Total mass                       :               1000
   Coordinates of the center of mass:            5.21357        5.20836        5.22536
   Velocity of the center of mass   :         0.00411343       -0.03896     -0.0399279
   Translational kinetic energy     :            1.56452


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            801              4       -3596.51        1763.33       -5359.84       -5674.26        4.36253              1
            802          4.005       -3596.97        1765.85       -5362.82       -5648.86        4.34911              1
            803           4.01       -3597.13         1770.4       -5367.53       -5611.48        4.32986              1
            804          4.015       -3597.02         1777.6       -5374.62       -5558.03        4.30273              1
            805           4.02       -3597.32        1787.23       -5384.55        -5488.2        4.26742              1
            806          4.025       -3597.23        1798.26       -5395.49       -5411.52        4.22891              1
            807           4.03       -3597.53        1809.08        -5406.6       -5337.05        4.19157              1
            808          4.035       -3597.74         1817.7       -5415.43       -5279.79        4.16305              1
            809           4.04       -3597.68         1822.3       -5419.98       -5252.81        4.14992              1
            810          4.045       -3597.74        1821.81       -5419.55       -5262.28        4.15519              1
            811           4.05       -3597.55        1816.19       -5413.75       -5309.24        4.17944              1
            812          4.055       -3597.38        1806.45       -5403.83       -5385.77        4.21861              1
            813           4.06        -3597.4        1794.16       -5391.56        -5480.1        4.26673              1
            814          4.065       -3597.12        1780.93       -5378.05       -5582.15        4.31883              1
            815           4.07       -3596.86        1767.79       -5364.65       -5683.31        4.37046              1
            816          4.075       -3597.02        1754.99       -5352.01       -5779.99        4.41966              1
            817           4.08       -3597.01        1742.48       -5339.49       -5873.67        4.46727              1
            818          4.085       -3596.81        1730.71       -5327.52       -5960.89        4.51153              1
            819           4.09       -3596.48        1721.01       -5317.49       -6032.18        4.54765              1
            820          4.095       -3596.33         1715.3       -5311.63       -6073.38        4.56846              1
            821            4.1       -3596.53        1714.86       -5311.39       -6075.18        4.56926              1
            822          4.105       -3596.66        1719.31       -5315.97       -6041.49        4.55211              1
            823           4.11       -3596.64        1726.88       -5323.52       -5984.72        4.52326              1
            824          4.115       -3596.71        1735.56       -5332.27       -5918.12        4.48929              1
            825           4.12       -3596.42        1743.92       -5340.33        -5853.1        4.45604              1
            826          4.125       -3596.01        1751.35       -5347.36        -5793.4        4.42539              1
            827           4.13       -3596.25        1757.91       -5354.16       -5736.98        4.39614              1
            828          4.135       -3596.25           1764       -5360.25       -5684.33        4.36883              1
            829           4.14       -3596.21        1769.92       -5366.13        -5633.4        4.34243              1
            830          4.145       -3596.14        1775.44       -5371.58       -5586.31        4.31805              1
            831           4.15       -3596.35        1779.59       -5375.93       -5549.28        4.29877              1
            832          4.155       -3596.26        1780.93       -5377.19       -5534.33        4.29078              1
            833           4.16       -3596.26        1778.22       -5374.47        -5549.1        4.29785              1
            834          4.165       -3596.33        1770.95       -5367.28       -5597.08        4.32174              1
            835           4.17       -3596.43        1759.55       -5355.97       -5675.53        4.36106              1
            836          4.175       -3595.94        1745.21       -5341.15       -5777.68        4.41257              1
            837           4.18        -3595.8        1729.78       -5325.59       -5887.76        4.46808              1
            838          4.185       -3595.69        1715.33       -5311.03        -5992.1        4.52081              1
            839           4.19       -3595.42        1703.45       -5298.87        -6079.8        4.56528              1
            840          4.195       -3595.42        1694.66       -5290.08       -6145.33        4.59856              1
            841            4.2       -3595.56        1688.51       -5284.08       -6191.52        4.62205              1
            842          4.205       -3595.52        1684.35       -5279.87       -6223.62        4.63844              1
            843           4.21       -3595.63        1681.96        -5277.6       -6241.83        4.64772              1
            844          4.215       -3595.43        1681.68       -5277.11       -6245.47        4.64968              1
            845           4.22       -3595.32        1683.64       -5278.96       -6232.57        4.64327              1
            846          4.225       -3595.66        1687.22       -5282.87       -6206.62        4.63015              1
            847           4.23       -3595.77        1691.27       -5287.04       -6177.57        4.61548              1
            848          4.235       -3595.53        1694.97        -5290.5       -6151.72        4.60249              1
            849           4.24       -3595.44        1698.09       -5293.53       -6129.26        4.59115              1
            850          4.245        -3595.2        1700.63       -5295.83       -6111.05        4.58195              1
            851           4.25       -3595.57        1702.29       -5297.86        -6096.7        4.57452              1
            852          4.255       -3595.89        1702.57       -5298.46       -6091.45        4.57159              1
            853           4.26       -3595.99        1701.26       -5297.24       -6096.87        4.57401              1
            854          4.265       -3596.12        1698.89       -5295.01       -6108.29        4.57931              1
            855           4.27       -3596.02        1696.66       -5292.68       -6118.18        4.58381              1
            856          4.275       -3596.66        1696.02       -5292.68       -6113.68        4.58079              1
            857           4.28       -3596.71        1698.13       -5294.83       -6091.17        4.56883              1
            858          4.285       -3596.67        1703.37       -5300.05       -6046.74        4.54585              1
            859           4.29       -3596.78        1711.52        -5308.3       -5981.98        4.51264              1
            860          4.295       -3596.73        1722.05       -5318.78        -5901.9        4.47184              1
            861            4.3       -3596.54        1734.12       -5330.66       -5812.75        4.42663              1
            862          4.305       -3596.75        1746.16       -5342.91        -5724.1         4.3817              1
            863           4.31       -3597.06        1756.15       -5353.21       -5650.84        4.34458              1
            864          4.315       -3597.13         1762.7       -5359.83        -5603.3        4.32054              1
            865           4.32       -3596.87        1765.88       -5362.75       -5581.15        4.30941              1
            866          4.325       -3596.69        1767.13       -5363.82       -5573.17        4.30546              1
            867           4.33       -3596.74        1768.48       -5365.22       -5564.81        4.30136              1
            868          4.335        -3596.5        1771.45       -5367.95       -5547.18        4.29276              1
            869           4.34       -3596.53        1776.05       -5372.58       -5518.29        4.27851              1
            870          4.345       -3596.84        1780.72       -5377.56        -5488.6        4.26383              1
            871           4.35       -3597.36        1783.18       -5380.55       -5473.76        4.25657              1
            872          4.355       -3597.58        1781.64       -5379.22       -5487.38        4.26366              1
            873           4.36       -3597.62        1775.56       -5373.18       -5532.56         4.2866              1
            874          4.365       -3597.42        1765.76       -5363.19       -5603.79        4.32263              1
            875           4.37       -3596.91        1753.94       -5350.85        -5689.5        4.36597              1
            876          4.375       -3596.72        1742.14       -5338.86       -5773.58        4.40836              1
            877           4.38       -3596.53        1732.43       -5328.96       -5842.74        4.44323              1
            878          4.385        -3596.6        1726.63       -5323.23       -5883.74        4.46388              1
            879           4.39       -3596.72        1725.81       -5322.52       -5889.96        4.46704              1
            880          4.395       -3596.84        1729.65       -5326.48       -5863.84        4.45397              1
            881            4.4       -3596.98        1736.38       -5333.35       -5817.69        4.43085              1
            882          4.405       -3597.04        1743.58       -5340.63       -5768.56        4.40626              1
            883           4.41       -3596.72        1749.37       -5346.09       -5730.68        4.38744              1
            884          4.415       -3596.37           1753       -5349.36       -5708.42        4.37651              1
            885           4.42       -3596.32        1754.69          -5351       -5699.63        4.37235              1
            886          4.425       -3596.29        1754.98       -5351.27       -5701.76        4.37376              1
            887           4.43       -3596.29         1754.1       -5350.39       -5713.28           4.38              1
            888          4.435       -3596.63        1751.87       -5348.51       -5734.31        4.39104              1
            889           4.44       -3596.89        1747.92       -5344.81       -5768.49        4.40877              1
            890          4.445        -3597.2        1741.95       -5339.15       -5816.91        4.43366              1
            891           4.45       -3597.12        1734.09       -5331.21       -5879.53        4.46578              1
            892          4.455       -3597.12        1725.07       -5322.19       -5949.48        4.50152              1
            893           4.46       -3596.73         1716.1       -5312.82        -6019.4        4.53727              1
            894          4.465        -3596.9        1708.52       -5305.42       -6076.71        4.56644              1
            895           4.47       -3596.76        1703.32       -5300.09       -6116.92        4.58698              1
            896          4.475       -3596.71        1700.94       -5297.65       -6135.65        4.59657              1
            897           4.48       -3596.83        1701.36       -5298.19       -6132.66        4.59506              1
            898          4.485       -3596.64        1704.45       -5301.09       -6110.48        4.58386              1
            899           4.49       -3597.23        1709.96       -5307.18       -6067.85        4.56209              1
            900          4.495       -3597.29        1717.36       -5314.65        -6012.6        4.53402              1


   Total mass                       :               1000
   Coordinates of the center of mass:            5.25737        5.27237        5.23671
   Velocity of the center of mass   :         0.00411343       -0.03896     -0.0399279
   Translational kinetic energy     :            1.56452


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            901            4.5       -3597.68        1725.73       -5323.41       -5948.81        4.50152              1
            902          4.505       -3597.19        1733.97       -5331.17       -5887.98        4.47067              1
            903           4.51       -3597.04        1741.09       -5338.13       -5833.63        4.44297              1
            904          4.515       -3596.67        1746.44       -5343.12       -5792.06        4.42173              1
            905           4.52       -3596.64         1749.8       -5346.44       -5763.53        4.40696              1
            906          4.525       -3596.68        1751.18       -5347.86       -5748.86        4.39916              1
            907           4.53       -3596.54        1750.78       -5347.32       -5747.54        4.39815              1
            908          4.535       -3596.36        1749.02       -5345.38        -5756.2         4.4022              1
            909           4.54       -3596.25        1746.61       -5342.86       -5769.64        4.40867              1
            910          4.545       -3596.14        1744.24       -5340.38       -5783.24        4.41526              1
            911           4.55       -3596.05        1742.19       -5338.25       -5794.93        4.42091              1
            912          4.555       -3596.47         1740.3       -5336.78       -5804.43        4.42538              1
            913           4.56       -3596.22        1738.14       -5334.35       -5818.24        4.43221              1
            914          4.565       -3596.28        1735.27       -5331.55       -5836.23        4.44108              1
            915           4.57       -3596.71        1731.46       -5328.17       -5859.77        4.45266              1
            916          4.575       -3596.65        1726.79       -5323.44       -5890.78         4.4681              1
            917           4.58       -3597.01        1721.94       -5318.95        -5921.7        4.48339              1
            918          4.585        -3596.6        1718.36       -5314.97       -5946.11        4.49562              1
            919           4.59       -3596.43        1717.75       -5314.18       -5949.34        4.49715              1
            920          4.595       -3596.46        1720.59       -5317.05       -5927.98        4.48628              1
            921            4.6       -3596.69         1725.7       -5322.39       -5890.09        4.46705              1
            922          4.605       -3596.65        1731.62       -5328.28       -5846.98        4.44524              1
            923           4.61       -3596.95        1737.67       -5334.62       -5801.69        4.42223              1
            924          4.615        -3597.1        1743.61       -5340.71       -5757.52         4.3998              1
            925           4.62        -3596.9        1749.19       -5346.09       -5717.12        4.37938              1
            926          4.625        -3596.9           1754       -5350.91       -5681.85        4.36151              1
            927           4.63        -3596.7        1757.61       -5354.31       -5655.83        4.34837              1
            928          4.635       -3596.88        1759.88       -5356.76       -5638.24        4.33938              1
            929           4.64       -3597.05        1761.08       -5358.13       -5628.19        4.33419              1
            930          4.645       -3597.48        1761.76       -5359.24       -5621.17        4.33047              1
            931           4.65       -3597.47        1762.17       -5359.63       -5617.44        4.32852              1
            932          4.655       -3597.54        1762.04       -5359.58       -5617.28        4.32836              1
            933           4.66       -3597.48        1760.81        -5358.3       -5625.13        4.33224              1
            934          4.665        -3597.4        1758.11       -5355.51       -5643.27        4.34129              1
            935           4.67       -3597.35        1753.93       -5351.28       -5671.52        4.35541              1
            936          4.675       -3597.26        1748.69       -5345.95       -5707.02        4.37316              1
            937           4.68       -3597.29        1743.34       -5340.63       -5742.82        4.39102              1
            938          4.685       -3597.19         1739.1       -5336.29       -5771.08        4.40511              1
            939           4.69       -3597.06        1736.91       -5333.97       -5784.73        4.41183              1
            940          4.695       -3597.43        1736.95       -5334.38       -5780.78        4.40954              1
            941            4.7       -3597.04        1738.63       -5335.67       -5766.96        4.40242              1
            942          4.705       -3596.88        1741.06       -5337.94       -5746.37        4.39177              1
            943           4.71        -3597.2        1743.63       -5340.83        -5722.6        4.37933              1
            944          4.715       -3597.18        1746.11       -5343.29       -5699.97        4.36752              1
            945           4.72       -3597.43        1748.42       -5345.85        -5677.6        4.35575              1
            946          4.725       -3597.24        1750.41       -5347.65       -5658.87        4.34593              1
            947           4.73       -3597.42        1751.96       -5349.38       -5642.48        4.33723              1
            948          4.735       -3597.27        1753.11       -5350.38       -5630.56        4.33091              1
            949           4.74       -3597.02        1753.97       -5350.99       -5621.85         4.3263              1
            950          4.745       -3597.04        1754.64       -5351.68       -5614.66        4.32248              1
            951           4.75       -3596.86         1755.2       -5352.06       -5610.04        4.32009              1
            952          4.755       -3596.96        1755.78       -5352.74       -5605.76        4.31793              1
            953           4.76       -3596.82         1756.6       -5353.41       -5602.21        4.31632              1
            954          4.765       -3597.13        1757.53       -5354.67       -5598.18        4.31451              1
            955           4.77       -3597.38        1757.87       -5355.26       -5600.22         4.3159              1
            956          4.775       -3597.16        1756.52       -5353.67       -5617.11        4.32502              1
            957           4.78       -3597.14        1752.85       -5349.99       -5650.92        4.34269              1
            958          4.785       -3596.92        1747.56       -5344.49       -5698.09        4.36726              1
            959           4.79       -3596.64        1742.51       -5339.15       -5745.48        4.39209              1
            960          4.795       -3596.57        1739.28       -5335.85       -5781.18        4.41114              1
            961            4.8       -3596.56        1737.94        -5334.5       -5804.85        4.42424              1
            962          4.805       -3596.59        1737.36       -5333.96       -5824.02        4.43514              1
            963           4.81       -3596.75        1736.37       -5333.13       -5846.04        4.44748              1
            964          4.815       -3596.73         1734.5       -5331.23       -5874.88         4.4633              1
            965           4.82       -3596.81        1731.98       -5328.79        -5908.1         4.4813              1
            966          4.825       -3596.67        1729.33          -5326       -5943.03        4.50024              1
            967           4.83       -3596.56        1726.83       -5323.39       -5976.79        4.51858              1
            968          4.835       -3596.79        1724.07       -5320.86       -6010.88        4.53695              1
            969           4.84       -3597.06        1720.07       -5317.13       -6052.14         4.5588              1
            970          4.845       -3597.16        1713.95       -5311.11       -6106.37        4.58702              1
            971           4.85       -3597.12        1705.61       -5302.74       -6173.23        4.62135              1
            972          4.855       -3596.92         1696.1       -5293.02          -6245        4.65787              1
            973           4.86       -3596.86        1687.52       -5284.38       -6305.82        4.68851              1
            974          4.865       -3596.64        1682.49       -5279.13       -6338.56        4.70476              1
            975           4.87       -3596.36        1683.24        -5279.6       -6327.93        4.69897              1
            976          4.875       -3596.56        1690.65        -5287.2       -6266.78        4.66745              1
            977           4.88       -3596.75        1703.63       -5300.38       -6164.68        4.61517              1
            978          4.885       -3596.81         1719.3        -5316.1       -6042.58        4.55275              1
            979           4.89       -3597.18        1734.07       -5331.25       -5924.53        4.49217              1
            980          4.895       -3596.78        1745.09       -5341.87       -5834.21        4.44565              1
            981            4.9       -3596.68        1751.16       -5347.84       -5777.42         4.4159              1
            982          4.905        -3596.1        1752.66       -5348.77       -5754.59        4.40339              1
            983           4.91       -3595.76        1750.66       -5346.42       -5756.71        4.40346              1
            984          4.915       -3595.88        1746.08       -5341.96       -5776.75        4.41253              1
            985           4.92       -3595.61        1739.89       -5335.51       -5810.41        4.42864              1
            986          4.925       -3595.73        1733.58       -5329.32       -5844.69        4.44505              1
            987           4.93       -3595.73        1728.94       -5324.67       -5868.35         4.4562              1
            988          4.935       -3595.91        1727.41       -5323.32       -5870.14        4.45636              1
            989           4.94       -3595.67        1730.01       -5325.68       -5844.71        4.44296              1
            990          4.945       -3596.06        1737.41       -5333.47       -5783.99        4.41169              1
            991           4.95       -3596.23         1749.5       -5345.73       -5691.45         4.3645              1
            992          4.955        -3596.6        1764.73       -5361.34       -5576.66        4.30611              1
            993           4.96       -3596.42        1780.68        -5377.1       -5459.08        4.24649              1
            994          4.965       -3596.36        1794.87       -5391.22       -5354.02        4.19319              1
            995           4.97       -3596.56        1805.36       -5401.92       -5274.92        4.15295              1
