The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Sample input file
#                 NumberAtoms                 AtomicMass                     MDType
                         1000                          1                          1
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                       10.436                     10.436                     10.436
#               NumberMDSteps                InitialTime                   TimeStep
                         1000                          0                      0.005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                       120.27                     120.27                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            0                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                            1                          1                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

 The coordinates are generated by putting atoms on a periodic lattice.
 The velocities are taken from a Maxwellian distribution.
 The initial temperature is: 119.366


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            630          3.145       -4009.69        1494.88       -5504.56        -4475.4        3.50188        1.00008
            631           3.15       -4009.66        1500.58       -5510.24       -4430.05        3.47862       0.999978
            632          3.155       -4009.79        1505.27       -5515.06       -4389.88        3.45781       0.999893
            633           3.16       -4010.52        1509.28       -5519.81       -4351.68        3.43776       0.999823
            634          3.165       -4011.23        1512.74       -5523.97       -4316.81        3.41933       0.999762
            635           3.17       -4011.68        1515.53       -5527.22       -4286.96        3.40347        0.99971
            636          3.175       -4012.47        1517.56       -5530.04       -4261.44        3.38969       0.999671
            637           3.18       -4013.61        1518.91       -5532.52       -4240.05        3.37793       0.999644
            638          3.185       -4014.57        1519.75       -5534.32       -4223.48         3.3687       0.999627
            639           3.19       -4015.82        1520.11       -5535.93       -4210.34        3.36121       0.999617
            640          3.195       -4016.92        1519.83       -5536.75       -4203.35        3.35694       0.999615
            641            3.2       -4017.98        1518.62        -5536.6       -4204.15        3.35671       0.999626
            642          3.205       -4019.15        1516.26       -5535.41       -4213.94        3.36106       0.999655
            643           3.21       -4020.24        1512.65       -5532.89       -4233.99         3.3707       0.999703
            644          3.215        -4021.1        1507.86       -5528.97       -4264.24        3.38564       0.999772
            645           3.22       -4021.81        1502.21       -5524.02       -4302.23        3.40461       0.999859
            646          3.225       -4022.02        1496.35       -5518.36       -4344.33        3.42586       0.999957
            647           3.23       -4022.13        1491.15       -5513.28       -4383.02        3.44551        1.00005
            648          3.235       -4021.72        1487.46       -5509.17       -4413.53        3.46124        1.00013
            649           3.24       -4021.24        1485.66       -5506.91       -4431.17        3.47053        1.00017
            650          3.245       -4020.78        1485.62        -5506.4       -4436.33        3.47353        1.00019
            651           3.25       -4020.24         1486.7       -5506.94       -4433.03        3.47223        1.00018
            652          3.255       -4019.82        1488.16       -5507.99       -4425.57        3.46871        1.00015
            653           3.26       -4019.37        1489.47       -5508.84       -4418.17        3.46514        1.00013
            654          3.265       -4018.82        1490.52       -5509.34       -4412.06        3.46217        1.00011
            655           3.27        -4018.5        1491.56       -5510.06       -4404.92        3.45859        1.00009
            656          3.275       -4018.35        1492.75        -5511.1       -4396.21        3.45418        1.00007
            657           3.28       -4018.45        1493.66       -5512.11       -4388.82        3.45038        1.00005
            658          3.285       -4018.37        1493.41       -5511.78       -4390.06        3.45096        1.00005
            659           3.29       -4018.22        1491.44       -5509.66       -4403.59        3.45774        1.00006
            660          3.295       -4017.88        1488.04       -5505.91       -4427.95        3.47003        1.00011
            661            3.3       -4017.46        1484.26       -5501.72       -4455.56        3.48402        1.00018
            662          3.305       -4016.75        1481.46       -5498.21        -4477.8        3.49542        1.00024
            663           3.31       -4016.11        1480.62       -5496.73       -4486.54        3.50005        1.00027
            664          3.315       -4015.42        1481.97       -5497.39       -4480.21        3.49713        1.00027
            665           3.32       -4014.63        1484.99       -5499.62       -4462.07        3.48826        1.00023
            666          3.325       -4014.16        1488.75       -5502.91       -4437.12        3.47583        1.00017
            667           3.33       -4013.56        1492.19       -5505.75       -4413.97        3.46427         1.0001
            668          3.335       -4013.24        1494.37       -5507.61       -4398.21         3.4563        1.00005
            669           3.34       -4013.53         1494.6       -5508.13       -4393.91        3.45392        1.00003
            670          3.345       -4013.72        1492.57       -5506.29       -4405.91        3.45977        1.00004
            671           3.35       -4013.29         1488.3       -5501.59       -4435.96        3.47488         1.0001
            672          3.355       -4012.86        1482.16       -5495.02       -4479.73        3.49696        1.00019
            673           3.36       -4011.79        1474.84       -5486.63       -4534.48        3.52478         1.0003
            674          3.365       -4010.97        1467.26       -5478.22       -4590.88        3.55342        1.00043
            675           3.37       -4009.59        1460.69       -5470.28       -4642.19        3.57966        1.00056
            676          3.375       -4007.63        1456.81       -5464.44       -4676.52        3.59752        1.00066
            677           3.38       -4005.47        1457.33        -5462.8        -4680.4         3.6001        1.00069
            678          3.385       -4003.65         1463.2       -5466.85       -4645.14        3.58286        1.00064
            679           3.39       -4001.85        1473.93       -5475.79       -4574.39        3.54765        1.00049
            680          3.395       -4000.69        1487.73       -5488.42       -4478.51        3.49951        1.00027
            681            3.4       -4000.61        1502.08       -5502.69        -4373.4        3.44627        1.00002
            682          3.405       -4001.35        1514.69       -5516.04       -4276.24        3.39668       0.999794
            683           3.41       -4002.01         1524.2       -5526.21       -4200.12        3.35761       0.999612
            684          3.415       -4003.16        1530.47       -5533.63       -4145.47        3.32923       0.999487
            685           3.42       -4004.64        1534.17       -5538.81       -4109.28        3.31017       0.999411
            686          3.425       -4006.34        1535.97       -5542.31       -4087.88        3.29868       0.999369
            687           3.43        -4008.3        1536.04       -5544.34       -4080.33        3.29429       0.999354
            688          3.435       -4010.61        1534.07       -5544.67       -4088.52        3.29794       0.999368
            689           3.44       -4012.46        1529.74        -5542.2       -4116.84        3.31202       0.999417
            690          3.445       -4013.91        1523.13       -5537.04       -4164.66        3.33619       0.999505
            691           3.45       -4014.92        1514.63       -5529.55       -4229.09        3.36899       0.999629
            692          3.455       -4015.87        1504.85       -5520.72       -4304.54        3.40751       0.999779
            693           3.46       -4016.37        1494.54       -5510.92       -4386.57        3.44958       0.999947
            694          3.465       -4016.33        1484.69       -5501.02       -4468.21        3.49169        1.00012
            695           3.47       -4015.74        1476.41       -5492.15       -4541.23        3.52966        1.00028
            696          3.475       -4015.19        1470.63       -5485.82       -4596.83        3.55888         1.0004
            697           3.48       -4013.91        1467.64       -5481.54       -4634.67        3.57932        1.00047
            698          3.485        -4012.4        1466.94       -5479.35       -4655.81        3.59131         1.0005
            699           3.49       -4011.04        1467.57       -5478.61       -4665.41        3.59731         1.0005
            700          3.495       -4009.39        1468.59       -5477.99        -4670.9        3.60113        1.00048


   Total mass                       :               1000
   Coordinates of the center of mass:            5.26353        5.18762         5.2782
   Velocity of the center of mass   :         0.00396079     -0.0375142     -0.0384462
   Translational kinetic energy     :            1.45056


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            701            3.5       -4007.92        1469.58       -5477.49       -4674.05        3.60355        1.00046
            702          3.505       -4006.63         1470.6       -5477.23       -4674.53        3.60444        1.00045
            703           3.51       -4004.76        1471.96       -5476.72       -4672.88        3.60427        1.00043
            704          3.515       -4003.44         1473.8       -5477.24       -4665.03        3.60074         1.0004
            705           3.52       -4001.99           1476       -5477.99       -4653.87        3.59549        1.00037
            706          3.525       -4000.91         1478.4       -5479.31       -4639.02        3.58819        1.00033
            707           3.53       -3999.82        1481.05       -5480.87       -4621.46        3.57944        1.00028
            708          3.535       -3998.78        1484.18       -5482.95       -4599.45        3.56836        1.00024
            709           3.54       -3998.25         1488.1       -5486.35       -4569.51         3.5531        1.00018
            710          3.545       -3997.65        1493.06       -5490.71       -4531.69        3.53383         1.0001
            711           3.55       -3997.24        1499.31       -5496.55       -4483.63         3.5093        1.00001
            712          3.555       -3997.45        1506.93       -5504.39        -4423.4        3.47845       0.999896
            713           3.56       -3998.17        1515.64       -5513.81       -4353.38        3.44249        0.99976
            714          3.565       -3998.71        1524.56       -5523.28        -4281.7        3.40568       0.999613
            715           3.57       -4000.04        1532.46        -5532.5       -4214.38        3.37082       0.999474
            716          3.575       -4002.23        1538.17       -5540.41       -4159.61        3.34205       0.999364
            717           3.58       -4004.75        1540.96       -5545.72       -4124.75        3.32324       0.999295
            718          3.585       -4006.88        1540.53       -5547.41       -4114.83        3.31716       0.999277
            719           3.59       -4009.33        1536.84       -5546.18        -4128.5        3.32302       0.999309
            720          3.595       -4011.13        1530.24       -5541.36       -4167.01        3.34173       0.999392
            721            3.6       -4012.61        1521.56       -5534.17       -4223.67        3.36988       0.999518
            722          3.605       -4013.84        1512.18       -5526.02       -4288.97        3.40268       0.999668
            723           3.61       -4014.34        1503.53       -5517.87       -4354.11        3.43581       0.999819
            724          3.615       -4014.93        1496.62       -5511.55        -4409.1        3.46401       0.999949
            725           3.62       -4014.99        1491.82       -5506.81       -4452.34        3.48656        1.00005
            726          3.625        -4014.9        1488.98       -5503.87       -4482.86         3.5028        1.00011
            727           3.63       -4014.26        1487.66       -5501.92       -4504.18        3.51452        1.00014
            728          3.635       -4013.84         1487.3       -5501.14       -4517.31        3.52202        1.00016
            729           3.64       -4013.35        1487.43       -5500.78       -4526.23        3.52733        1.00016
            730          3.645       -4012.97        1487.65       -5500.62       -4533.08        3.53148        1.00015
            731           3.65       -4012.86        1487.54        -5500.4       -4540.35        3.53567        1.00015
            732          3.655       -4012.18        1486.58       -5498.75       -4554.22        3.54324        1.00016
            733           3.66       -4011.85        1484.44       -5496.29        -4574.3        3.55376        1.00018
            734          3.665        -4011.4        1481.29       -5492.69        -4601.1        3.56764        1.00023
            735           3.67        -4010.8        1477.83       -5488.63       -4630.04        3.58258        1.00029
            736          3.675       -4009.82        1475.07       -5484.89       -4654.89        3.59554        1.00034
            737           3.68       -4008.74        1473.92       -5482.67       -4668.35        3.60276        1.00038
            738          3.685       -4007.66        1474.85       -5482.51       -4666.65        3.60231        1.00038
            739           3.69       -4006.24        1477.75       -5483.98       -4651.08        3.59488        1.00035
            740          3.695       -4005.45         1482.1       -5487.56       -4621.93        3.58034        1.00028
            741            3.7       -4004.29         1487.2        -5491.5       -4587.01        3.56284         1.0002
            742          3.705       -4004.02         1492.3       -5496.32       -4547.72        3.54278        1.00011
            743           3.71       -4003.96        1496.73       -5500.69       -4510.87        3.52377        1.00003
            744          3.715       -4004.12        1500.11       -5504.23       -4479.68        3.50746       0.999967
            745           3.72       -4004.08        1502.37       -5506.46        -4456.3        3.49507       0.999921
            746          3.725       -4004.47        1503.76       -5508.23       -4437.89        3.48508       0.999893
            747           3.73       -4004.29        1504.51        -5508.8       -4426.16        3.47864       0.999876
            748          3.735       -4004.55        1504.68       -5509.23       -4417.86        3.47388       0.999868
            749           3.74       -4004.85        1504.25        -5509.1       -4414.57        3.47169       0.999871
            750          3.745       -4005.21        1503.31       -5508.52       -4415.67        3.47179       0.999883
            751           3.75       -4005.53        1502.18       -5507.71       -4419.29        3.47325       0.999901
            752          3.755       -4005.92        1501.34       -5507.25       -4421.99        3.47434       0.999919
            753           3.76       -4005.75        1501.01       -5506.76       -4424.01        3.47533       0.999928
            754          3.765       -4006.22        1501.04       -5507.26       -4422.78        3.47463       0.999929
            755           3.77        -4006.9           1501        -5507.9       -4422.48        3.47443       0.999927
            756          3.775       -4007.21        1500.48       -5507.69       -4427.66        3.47716        0.99993
            757           3.78       -4007.59        1499.37       -5506.96       -4437.68        3.48239       0.999944
            758          3.785       -4007.69        1497.96       -5505.64       -4451.67        3.48977       0.999966
            759           3.79       -4007.53        1496.67        -5504.2       -4466.42        3.49766       0.999989
            760          3.795       -4007.48        1495.89       -5503.37       -4477.88        3.50393        1.00001
            761            3.8       -4007.22        1495.86       -5503.08       -4484.87        3.50801        1.00001
            762          3.805       -4007.15        1496.58       -5503.73       -4485.64        3.50888        1.00001
            763           3.81       -4007.26        1497.83       -5505.09       -4481.05        3.50692       0.999991
            764          3.815       -4007.35         1499.4       -5506.75       -4472.79          3.503       0.999967
            765           3.82       -4007.86        1501.24        -5509.1       -4459.51        3.49629       0.999939
            766          3.825       -4007.84        1503.53       -5511.37       -4442.74         3.4878       0.999905
            767           3.83       -4007.87        1506.58       -5514.45       -4418.48        3.47536       0.999863
            768          3.835       -4008.41        1510.64       -5519.05       -4383.86        3.45743       0.999805
            769           3.84       -4008.94        1515.47       -5524.41       -4342.06        3.43575        0.99973
            770          3.845       -4009.68         1520.2       -5529.88       -4298.56          3.413       0.999649
            771           3.85       -4010.93        1523.57       -5534.51       -4261.35        3.39316       0.999579
            772          3.855       -4012.64        1524.53       -5537.17       -4238.39        3.38025       0.999542
            773           3.86        -4014.5        1522.68       -5537.18       -4233.77        3.37646       0.999549
            774          3.865       -4015.85        1518.44       -5534.29       -4247.33        3.38192       0.999601
            775           3.87       -4016.97        1512.86       -5529.84       -4271.44        3.39279       0.999684
            776          3.875       -4017.73         1507.4       -5525.13       -4296.99        3.40458       0.999779
            777           3.88       -4018.26         1503.4       -5521.66       -4314.29        3.41238        0.99986
            778          3.885       -4018.39        1501.67       -5520.06        -4318.3        3.41371       0.999909
            779           3.89       -4019.09        1502.13       -5521.23       -4306.26        3.40692       0.999918
            780          3.895       -4019.25        1503.88       -5523.13       -4287.51        3.39695       0.999895
            781            3.9       -4019.86         1505.5       -5525.36       -4268.55        3.38678       0.999863
            782          3.905       -4020.53        1505.84       -5526.37       -4258.65        3.38117       0.999845
            783           3.91       -4020.65        1504.53       -5525.18       -4262.34        3.38257       0.999854
            784          3.915       -4020.92        1502.14       -5523.05       -4274.17        3.38811       0.999888
            785           3.92       -4021.15        1499.61       -5520.76       -4288.35        3.39494       0.999932
            786          3.925        -4021.6        1497.72       -5519.32       -4298.94        3.40004        0.99997
            787           3.93       -4022.15        1496.65        -5518.8       -4304.82        3.40286       0.999994
            788          3.935       -4022.25        1496.03       -5518.28       -4309.94         3.4055        1.00001
            789           3.94       -4022.19        1495.32       -5517.51       -4316.89        3.40916        1.00002
            790          3.945       -4022.19        1494.22        -5516.4       -4326.98        3.41444        1.00003
            791           3.95       -4022.08        1492.95       -5515.03       -4339.11        3.42081        1.00005
            792          3.955       -4021.76        1492.21       -5513.97       -4348.83        3.42608        1.00007
            793           3.96       -4021.43        1492.81       -5514.24       -4349.86        3.42703        1.00007
            794          3.965       -4021.25         1495.1       -5516.35       -4338.84        3.42191        1.00005
            795           3.97       -4021.24        1498.57       -5519.81       -4318.76        3.41216       0.999998
            796          3.975        -4021.7        1502.08       -5523.79       -4296.11        3.40094       0.999936
            797           3.98       -4021.97        1504.44       -5526.42        -4280.9         3.3934       0.999884
            798          3.985       -4022.15        1504.92       -5527.08       -4277.86         3.3919        0.99986
            799           3.99       -4022.51        1503.58       -5526.08       -4286.18        3.39599       0.999869
            800          3.995       -4022.66        1501.26       -5523.93       -4301.45        3.40359       0.999903


   Total mass                       :               1000
   Coordinates of the center of mass:            5.21333        5.24194        5.24856
   Velocity of the center of mass   :         0.00394274     -0.0373433     -0.0382711
   Translational kinetic energy     :            1.43737


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            801              4       -4023.08        1499.32        -5522.4       -4313.56        3.40956       0.999943
            802          4.005       -4023.33        1498.83       -5522.16       -4316.57        3.41104       0.999965
            803           4.01       -4023.07        1500.01       -5523.08       -4310.02        3.40789       0.999958
            804          4.015       -4023.53        1502.08       -5525.62       -4295.56        3.40062       0.999927
            805           4.02       -4023.78        1503.62       -5527.39       -4285.69        3.39573       0.999892
            806          4.025       -4024.49        1503.15       -5527.64       -4288.61        3.39716       0.999879
            807           4.03       -4024.68        1499.72        -5524.4       -4314.17        3.41015        0.99991
            808          4.035       -4024.85        1493.22       -5518.08       -4361.92        3.43435       0.999993
            809           4.04       -4024.55        1484.49       -5509.03       -4427.95        3.46795        1.00012
            810          4.045       -4023.79        1474.96       -5498.76       -4502.22        3.50593        1.00028
            811           4.05       -4022.47        1466.34       -5488.81       -4573.26        3.54254        1.00044
            812          4.055        -4020.9        1460.11       -5481.01       -4629.37         3.5718        1.00058
            813           4.06       -4018.89        1457.21        -5476.1       -4663.82         3.5903        1.00066
            814          4.065       -4016.94        1457.95       -5474.89       -4672.19        3.59564        1.00068
            815           4.07       -4014.95        1462.08       -5477.03       -4655.61        3.58834        1.00063
            816          4.075       -4013.65        1468.97       -5482.62       -4615.76        3.56901        1.00053
            817           4.08       -4012.02        1477.47       -5489.49       -4563.15        3.54314        1.00039
            818          4.085       -4011.27        1486.04       -5497.31       -4504.67        3.51386        1.00024
            819           4.09       -4010.95        1493.37       -5504.32       -4450.99        3.48668        1.00011
            820          4.095       -4010.48        1499.04       -5509.52       -4407.44        3.46446       0.999998
            821            4.1       -4010.17        1503.51       -5513.67       -4370.72        3.44554       0.999917
            822          4.105       -4010.47        1507.55       -5518.03       -4334.85        3.42687        0.99985
            823           4.11       -4010.82         1511.7       -5522.53       -4298.52          3.408       0.999784
            824          4.115       -4011.54        1515.98       -5527.52       -4260.97        3.38848       0.999715
            825           4.12       -4012.74        1519.89       -5532.63       -4225.54        3.36999       0.999646
            826          4.125       -4013.74        1522.57       -5536.31       -4200.32        3.35678        0.99959
            827           4.13        -4015.1        1523.14       -5538.24          -4190        3.35105       0.999561
            828          4.135        -4016.5        1521.08       -5537.58       -4199.18        3.35523       0.999573
            829           4.14       -4017.51        1516.59        -5534.1       -4228.08        3.36955       0.999628
            830          4.145       -4018.89        1510.38       -5529.27       -4269.52        3.39021       0.999717
            831           4.15       -4019.43         1503.4       -5522.84       -4320.48        3.41601       0.999828
            832          4.155       -4019.49        1496.51          -5516        -4373.6        3.44312       0.999945
            833           4.16       -4019.45        1490.47       -5509.93       -4421.86        3.46789        1.00005
            834          4.165       -4019.21        1486.21       -5505.42       -4458.89        3.48711        1.00014
            835           4.17       -4018.51        1484.82       -5503.33       -4477.31         3.4971         1.0002
            836          4.175       -4017.78        1487.11       -5504.89       -4469.91         3.4941        1.00019
            837           4.18       -4017.49        1492.68       -5510.17       -4437.31        3.47825        1.00012
            838          4.185       -4017.34        1499.71       -5517.05       -4392.52         3.4561        1.00001
            839           4.19       -4017.66        1505.77       -5523.43        -4351.2        3.43542       0.999891
            840          4.195       -4018.33        1508.97       -5527.31       -4327.08        3.42315       0.999811
            841            4.2        -4019.2        1508.61       -5527.81        -4326.4        3.42254       0.999788
            842          4.205       -4019.98        1505.09       -5525.07        -4348.2        3.43326       0.999823
            843           4.21       -4020.38        1499.42        -5519.8       -4387.13        3.45276       0.999903
            844          4.215       -4020.55        1492.61       -5513.16       -4436.19        3.47755        1.00001
            845           4.22       -4020.47        1485.31       -5505.77       -4490.95        3.50539        1.00013
            846          4.225       -4020.01        1477.92       -5497.93       -4548.59        3.53486        1.00025
            847           4.23       -4018.92        1470.98        -5489.9       -4605.68        3.56428        1.00038
            848          4.235       -4017.48        1465.35       -5482.83       -4654.94        3.58987        1.00049
            849           4.24       -4016.07        1462.15       -5478.22       -4686.98        3.60679        1.00057
            850          4.245        -4014.3        1462.45       -5476.75       -4694.91        3.61161         1.0006
            851           4.25       -4012.84        1466.73       -5479.58       -4672.67        3.60108        1.00056
            852          4.255       -4011.33         1474.4       -5485.73       -4624.66        3.57742        1.00045
            853           4.26       -4010.03        1483.99       -5494.02       -4559.53        3.54484         1.0003
            854          4.265       -4009.41           1494        -5503.4       -4486.16        3.50767        1.00013
            855           4.27       -4009.54        1503.49       -5513.02       -4411.13        3.46923       0.999963
            856          4.275       -4010.06        1512.08       -5522.14       -4338.93        3.43192       0.999814
            857           4.28       -4010.45        1519.45        -5529.9       -4274.23         3.3983       0.999683
            858          4.285       -4011.28        1524.99       -5536.27       -4220.51        3.37004       0.999576
            859           4.29       -4012.91        1527.82       -5540.73       -4183.56        3.35002       0.999507
            860          4.295       -4014.54        1527.28       -5541.82       -4171.09        3.34239       0.999487
            861            4.3       -4016.25        1523.44       -5539.69       -4183.36        3.34733       0.999524
            862          4.305       -4017.35        1517.08       -5534.42       -4217.61        3.36369        0.99961
            863           4.31       -4018.31        1509.43       -5527.74       -4264.36        3.38663       0.999728
            864          4.315        -4019.2        1501.68       -5520.87       -4315.29        3.41195       0.999857
            865           4.32       -4019.52        1494.72       -5514.25        -4365.3        3.43721       0.999981
            866          4.325       -4019.27        1489.17       -5508.44       -4409.78        3.46004        1.00009
            867           4.33       -4018.97        1485.29       -5504.26       -4444.48        3.47812        1.00017
            868          4.335       -4018.47        1483.05       -5501.53       -4469.29        3.49136        1.00022
            869           4.34       -4017.66        1482.13       -5499.79       -4486.17        3.50072        1.00024
            870          4.345       -4017.02        1482.07       -5499.09        -4496.1        3.50651        1.00025
            871           4.35        -4016.3        1482.56       -5498.86       -4501.64        3.51004        1.00024
            872          4.355       -4015.68        1483.53       -5499.21       -4502.33        3.51102        1.00023
            873           4.36       -4014.73        1485.13       -5499.86       -4498.21        3.50954        1.00021
            874          4.365       -4014.24         1487.5       -5501.74       -4485.61        3.50354        1.00018
            875           4.37       -4013.59        1490.61        -5504.2       -4466.49        3.49415        1.00013
            876          4.375       -4013.38        1494.13       -5507.51       -4441.19        3.48137        1.00007
            877           4.38       -4013.12        1497.55       -5510.67       -4414.68        3.46783        1.00001
            878          4.385       -4012.93        1500.37        -5513.3       -4390.35        3.45522        0.99996
            879           4.39       -4013.51        1502.13       -5515.64       -4369.68        3.44412        0.99992
            880          4.395       -4013.87        1502.42       -5516.29       -4359.08        3.43808       0.999902
            881            4.4       -4014.21        1500.88       -5515.08       -4361.09        3.43835       0.999912
            882          4.405       -4014.27        1497.26       -5511.53       -4378.71        3.44656       0.999954
            883           4.41       -4014.47        1491.56       -5506.03       -4411.32        3.46235        1.00003
            884          4.415       -4014.41         1484.1       -5498.51       -4458.47        3.48563        1.00014
            885           4.42       -4013.69        1475.61        -5489.3       -4516.59        3.51474        1.00028
            886          4.425       -4012.95        1467.33       -5480.28       -4575.41        3.54438        1.00043
            887           4.43       -4011.48        1460.76       -5472.24       -4626.62        3.57056        1.00056
            888          4.435       -4009.46        1457.16       -5466.62       -4660.51        3.58833        1.00065
            889           4.44       -4007.86        1457.07       -5464.93       -4669.86        3.59376        1.00069
            890          4.445          -4006         1460.1       -5466.11       -4658.57        3.58892        1.00066
            891           4.45       -4004.09        1465.24       -5469.33       -4632.39        3.57658        1.00058
            892          4.455       -4002.74        1471.37       -5474.12       -4596.84        3.55932        1.00048
            893           4.46       -4001.14        1477.52       -5478.66       -4561.14        3.54198        1.00037
            894          4.465       -4000.15        1482.79       -5482.94       -4528.92        3.52618        1.00027
            895           4.47       -3999.29        1486.49       -5485.78       -4506.72        3.51533        1.00019
            896          4.475        -3998.5        1488.41       -5486.91       -4496.58        3.51051        1.00015
            897           4.48       -3998.07        1489.01       -5487.08       -4494.76        3.50979        1.00013
            898          4.485       -3997.61        1489.27       -5486.88       -4495.78        3.51054        1.00013
            899           4.49        -3997.2         1490.2       -5487.41       -4492.36        3.50908        1.00012
            900          4.495       -3997.17         1492.4       -5489.57       -4479.27        3.50269        1.00009


   Total mass                       :               1000
   Coordinates of the center of mass:            5.21531        5.20234        5.21893
   Velocity of the center of mass   :         0.00397851     -0.0376821     -0.0386183
   Translational kinetic energy     :            1.46357


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            901            4.5       -3997.01        1495.77       -5492.78       -4458.17         3.4923        1.00005
            902          4.505       -3996.68        1499.74       -5496.42       -4432.83        3.47976       0.999983
            903           4.51       -3996.85        1503.49       -5500.33       -4406.85        3.46672       0.999917
            904          4.515       -3997.07        1506.21       -5503.28       -4387.18        3.45678       0.999861
            905           4.52        -3997.6        1507.28       -5504.88       -4377.74        3.45187       0.999829
            906          4.525       -3998.13        1506.35       -5504.49       -4382.44        3.45409       0.999827
            907           4.53       -3998.82        1503.38        -5502.2       -4401.66        3.46361        0.99986
            908          4.535       -3998.81        1498.68       -5497.49       -4436.16        3.48109       0.999925
            909           4.54       -3999.32        1492.95       -5492.28       -4477.92        3.50223        1.00001
            910          4.545       -3999.39        1487.19       -5486.59       -4523.19         3.5254        1.00011
            911           4.55          -3999        1482.45       -5481.45        -4564.8        3.54703         1.0002
            912          4.555       -3998.37        1479.47       -5477.84       -4596.69        3.56398        1.00027
            913           4.56       -3997.38        1478.34       -5475.72       -4618.28        3.57599        1.00031
            914          4.565        -3996.6         1478.4          -5475       -4631.86        3.58399        1.00031
            915           4.57       -3995.98        1478.71       -5474.69       -4643.78        3.59116         1.0003
            916          4.575       -3994.95        1478.54       -5473.49       -4660.41        3.60081         1.0003
            917           4.58       -3994.04        1477.81       -5471.85       -4680.67        3.61227        1.00031
            918          4.585       -3992.69           1477       -5469.69       -4702.84        3.62479        1.00033
            919           4.59        -3991.8         1476.8        -5468.6       -4719.26        3.63431        1.00034
            920          4.595        -3990.7        1477.58       -5468.29       -4729.02         3.6405        1.00033
            921            4.6       -3989.72        1479.07       -5468.79       -4732.75        3.64356        1.00031
            922          4.605       -3989.05        1480.45        -5469.5       -4735.02         3.6457        1.00028
            923           4.61       -3988.34        1480.98       -5469.32       -4742.02        3.65011        1.00026
            924          4.615        -3987.7         1480.5       -5468.21       -4754.66        3.65725        1.00026
            925           4.62       -3987.08        1479.55       -5466.63       -4769.87        3.66561        1.00028
            926          4.625       -3986.34        1478.84       -5465.18       -4783.45        3.67316        1.00029
            927           4.63       -3985.49        1478.72        -5464.2        -4793.2         3.6788         1.0003
            928          4.635       -3984.69        1478.98       -5463.67       -4799.93        3.68291         1.0003
            929           4.64       -3983.69        1479.09       -5462.78       -4808.01        3.68771        1.00029
            930          4.645       -3982.72        1478.45       -5461.16       -4820.74         3.6948         1.0003
            931           4.65       -3981.91        1476.65       -5458.56       -4840.43         3.7053        1.00032
            932          4.655       -3981.05        1473.61       -5454.67       -4868.36         3.7199        1.00036
            933           4.66       -3979.89        1469.61        -5449.5       -4903.43        3.73812        1.00042
            934          4.665       -3978.46        1465.32       -5443.78       -4940.98        3.75763        1.00049
            935           4.67       -3976.45        1461.78       -5438.23       -4974.72        3.77534        1.00057
            936          4.675       -3974.55        1460.27       -5434.82        -4993.9        3.78571        1.00061
            937           4.68        -3972.7        1461.81       -5434.52       -4991.35        3.78511        1.00062
            938          4.685       -3971.19        1466.65       -5437.84       -4964.26        3.77206        1.00056
            939           4.69       -3970.02        1473.86       -5443.89       -4918.43        3.74941        1.00045
            940          4.695       -3969.03        1481.75       -5450.77       -4865.76        3.72314        1.00031
            941            4.7        -3968.3        1488.64       -5456.94       -4817.38        3.69881        1.00018
            942          4.705       -3967.52        1493.62       -5461.15       -4780.96        3.68037        1.00008
            943           4.71       -3967.21        1496.62       -5463.83       -4756.17        3.66759        1.00002
            944          4.715       -3967.05        1498.05       -5465.11       -4741.72        3.65995       0.999983
            945           4.72       -3967.26        1498.31       -5465.56       -4734.88        3.65609        0.99997
            946          4.725       -3967.66        1497.41       -5465.07       -4736.31         3.6564       0.999974
            947           4.73       -3967.57        1495.11       -5462.68       -4750.05        3.66311              1
            948          4.735       -3967.47        1491.34        -5458.8       -4775.24        3.67567        1.00005
            949           4.74       -3967.29        1486.59       -5453.87       -4808.66        3.69249        1.00013
            950          4.745       -3966.88        1481.88       -5448.76       -4843.58        3.71021        1.00021
            951           4.75        -3966.3        1478.38       -5444.68       -4871.37        3.72446        1.00028
